test_position,row_id,original_id,y_true,final_python_score,final_python_label,final_python_threshold_margin,final_weka_score,final_weka_label,final_weka_threshold_margin,abs_score_difference
4402,22285,22286,1,0.70831623154788126,1,0.37677509499354006,0.70823055710139271,1,0.37668942054705151,8.5674446488548384e-05
4403,22286,22287,1,0.36792746035916118,1,0.036386323804819987,0.36795079040103568,1,0.036409653846694479,2.3330041874491947e-05
4404,22290,22291,1,0.65808174761681604,1,0.32654061106247484,0.65808609669788087,1,0.32654496014353968,4.3490810648361133e-06
4405,22306,22307,1,0.28339594930280276,0,-0.048145187251538435,0.28340274632025447,0,-0.048138390234086725,6.7970174517095749e-06
4406,22307,22308,0,0.19682182410845886,0,-0.13471931244588234,0.19674006735547336,0,-0.13480106919886783,8.1756752985495673e-05
4407,22311,22312,0,0.048454347550383407,0,-0.28308678900395778,0.048483886226439531,0,-0.28305725032790169,2.953867605612337e-05
4408,22319,22320,0,0.29908425876559114,0,-0.03245687778875006,0.29672514308719922,0,-0.034815993467141981,0.0023591156783919209
4409,22321,22322,0,0.077543992534315515,0,-0.25399714402002571,0.077572688504506798,0,-0.25396844804983443,2.8695970191283671e-05
4410,22323,22324,0,0.018723826665078439,0,-0.31281730988926276,0.018732346535821561,0,-0.31280879001851963,8.5198707431219378e-06
4411,22328,22329,0,0.10368315396535466,0,-0.22785798258898654,0.10366759664904074,0,-0.22787353990530046,1.5557316313918879e-05
4412,22333,22334,0,0.066046474020578103,0,-0.26549466253376308,0.065997319310876559,0,-0.26554381724346465,4.9154709701543231e-05
4413,22338,22339,0,0.064910276263809019,0,-0.26663086029053218,0.064947510839953121,0,-0.26659362571438805,3.723457614410175e-05
4414,22352,22353,0,0.18863295261753979,0,-0.14290818393680141,0.18863330155730465,0,-0.14290783499703655,3.489397648603898e-07
4415,22357,22358,0,0.096273691019444677,0,-0.23526744553489654,0.096282606518075242,0,-0.23525853003626596,8.9154986305656214e-06
4416,22360,22361,0,0.073852358462210679,0,-0.25768877809213053,0.073864476681631527,0,-0.25767665987270966,1.2118219420848009e-05
4417,22364,22365,0,0.084221266596272534,0,-0.24731986995806865,0.084286814369312679,0,-0.24725432218502852,6.5547773040144919e-05
4418,22366,22367,0,0.14893514593383581,0,-0.18260599062050539,0.14893515245125502,0,-0.18260598410308618,6.5174192154238142e-09
4419,22368,22369,0,0.18106952212923538,0,-0.15047161442510582,0.18106349669341129,0,-0.15047763986092991,6.0254358240918737e-06
4420,22372,22373,0,0.029509285387644919,0,-0.30203185116669629,0.029511279163764885,0,-0.30202985739057631,1.9937761199656512e-06
4421,22377,22378,0,0.044509078657999246,0,-0.28703205789634195,0.044569571021916124,0,-0.28697156553242509,6.0492363916878067e-05
4422,22378,22379,0,0.025136259246135766,0,-0.30640487730820543,0.025194695457116788,0,-0.30634644109722442,5.8436210981022835e-05
4423,22382,22383,0,0.017028086449927933,0,-0.31451305010441327,0.017063797763922837,0,-0.31447733879041834,3.5711313994903765e-05
4424,22385,22386,1,0.11075289828194977,0,-0.22078823827239141,0.11075183512832436,0,-0.22078930142601683,1.0631536254135376e-06
4425,22387,22388,0,0.1160597329804873,0,-0.2154814035738539,0.11604445280381434,0,-0.21549668375052686,1.5280176672960444e-05
4426,22396,22397,0,0.15025000369874683,0,-0.18129113285559437,0.1502224109356986,0,-0.1813187256186426,2.7592763048228663e-05
4427,22399,22400,0,0.14511595168509156,0,-0.18642518486924964,0.14504537838819143,0,-0.18649575816614977,7.0573296900133808e-05
4428,22402,22403,0,0.33731133534173546,1,0.0057701987873942651,0.33727078730005339,1,0.0057296507457121892,4.0548041682075819e-05
4429,22404,22405,0,0.029508350089755275,0,-0.30203278646458592,0.029522311430737701,0,-0.30201882512360351,1.3961340982426157e-05
4430,22407,22408,0,0.025670138429893827,0,-0.30587099812444735,0.025629841976536272,0,-0.30591129457780492,4.0296453357555051e-05
4431,22408,22409,0,0.10235767748947898,0,-0.2291834590648622,0.10226442105671181,0,-0.2292767154976294,9.3256432767169217e-05
4432,22412,22413,0,0.13514133178510032,0,-0.19639980476924088,0.13527256859168579,0,-0.1962685679626554,0.00013123680658547188
4433,22416,22417,0,0.6949449700308199,1,0.3634038334764787,0.69491579161817862,1,0.36337465506383743,2.9178412641273077e-05
4434,22420,22421,0,0.24920687722013302,0,-0.082334259334208182,0.24915308264766867,0,-0.082388053906672531,5.3794572464349599e-05
4435,22424,22425,0,0.21787841991393345,0,-0.11366271664040775,0.21790850260583292,0,-0.11363263394850828,3.0082691899468994e-05
4436,22430,22431,0,0.25219198867452219,0,-0.079349147879819004,0.25223544827714711,0,-0.079305688277194086,4.3459602624917881e-05
4437,22434,22435,0,0.098411428163452691,0,-0.23312970839088851,0.098367855774205412,0,-0.23317328078013577,4.3572389247278909e-05
4438,22439,22440,0,0.027927910149494587,0,-0.30361322640484661,0.027952837417867468,0,-0.30358829913647373,2.4927268372880451e-05
4439,22442,22443,1,0.1786007851812981,0,-0.1529403513730431,0.17858278624867785,0,-0.15295835030566335,1.7998932620250097e-05
4440,22445,22446,0,0.069871919880072589,0,-0.26166921667426862,0.069871257543656945,0,-0.26166987901068428,6.6233641564383827e-07
4441,22447,22448,0,0.12817651486276352,0,-0.20336462169157768,0.128178193256727,0,-0.2033629432976142,1.6783939634779088e-06
4442,22448,22449,0,0.069494728860670568,0,-0.2620464076936706,0.069495912228102558,0,-0.26204522432623867,1.1833674319894349e-06
4443,22450,22451,0,0.088397258130833711,0,-0.24314387842350749,0.088413072213015101,0,-0.24312806434132611,1.5814082181389577e-05
4444,22451,22452,0,0.22485827555182195,0,-0.10668286100251925,0.22483810133330376,0,-0.10670303522103744,2.0174218518187459e-05
4445,22452,22453,0,0.12268035265813242,0,-0.20886078389620877,0.1227200517525833,0,-0.2088210848017579,3.9699094450881822e-05
4446,22453,22454,0,0.17396337006211274,0,-0.15757776649222846,0.17397286517492916,0,-0.15756827137941204,9.4951128164211251e-06
4447,22468,22469,1,0.12267337200225398,0,-0.20886776455208722,0.12273644287097731,0,-0.20880469368336391,6.3070868723327789e-05
4448,22472,22473,1,0.70651604375335952,1,0.37497490719901833,0.70645252623959542,1,0.37491138968525423,6.3517513764099753e-05
4449,22481,22482,0,0.090835855173401217,0,-0.24070528138093999,0.09082918454539847,0,-0.24071195200894274,6.6706280027473142e-06
4450,22496,22497,1,0.13884092812030913,0,-0.19270020843403207,0.13891349365759656,0,-0.19262764289674464,7.2565537287433424e-05
4451,22500,22501,0,0.15672716045301172,0,-0.17481397610132948,0.15677130455188204,0,-0.17476983200245916,4.4144098870324555e-05
4452,22501,22502,0,0.058920100737334655,0,-0.27262103581700653,0.058962401616900438,0,-0.27257873493744078,4.2300879565783378e-05
4453,22502,22503,1,0.4065376178468757,1,0.0749964812925345,0.406538104999073,1,0.074996968444731804,4.8715219730377513e-07
4454,22505,22506,1,0.18688665162504881,0,-0.14465448492929239,0.18691959373353739,0,-0.14462154282080381,3.2942108488587252e-05
4455,22513,22514,0,0.089008901910273316,0,-0.24253223464406787,0.089009827657502261,0,-0.24253130889683894,9.2574722894422923e-07
4456,22514,22515,0,0.083456842867057179,0,-0.24808429368728402,0.083525166070050672,0,-0.24801597048429053,6.8323202993492149e-05
4457,22517,22518,0,0.10771781117188052,0,-0.22382332538246069,0.10771971405423615,0,-0.22382142250010506,1.9028823556310748e-06
4458,22524,22525,0,0.010271502380684753,0,-0.32126963417365645,0.010270523211552186,0,-0.321270613342789,9.7916913256723692e-07
4459,22527,22528,0,0.099043104954611674,0,-0.23249803159972954,0.09904658374602833,0,-0.23249455280831288,3.4787914166556355e-06
4460,22529,22530,0,0.52261327850269812,1,0.19107214194835692,0.52263808388646049,1,0.19109694733211929,2.4805383762371847e-05
4461,22533,22534,0,0.078440413677935514,0,-0.25310072287640567,0.078465161292658181,0,-0.25307597526168302,2.4747614722667177e-05
4462,22543,22544,1,0.27996911549063291,0,-0.051572021063708284,0.28024411698582219,0,-0.051297019568519009,0.00027500149518927541
4463,22547,22548,1,0.089275712378029184,0,-0.24226542417631203,0.088558243367307041,0,-0.24298289318703414,0.00071746901072214375
4464,22549,22550,0,0.31503182052531969,0,-0.016509316029021504,0.3150153338999882,0,-0.016525802654352995,1.6486625331491034e-05
4465,22552,22553,0,0.067794995853600867,0,-0.26374614070074032,0.067817214765491476,0,-0.26372392178884974,2.2218911890609094e-05
4466,22553,22554,0,0.32588774715862673,0,-0.0056533893957144699,0.32454307794792214,0,-0.0069980586064190553,0.0013446692107045854
4467,22557,22558,0,0.24007394849720182,0,-0.091467188057139381,0.23951744598558922,0,-0.092023690568751981,0.00055650251161259989
4468,22561,22562,0,0.24898834192402144,0,-0.082552794630319754,0.2489713688984789,0,-0.082569767655862297,1.6973025542543763e-05
4469,22566,22567,0,0.80955882647759292,1,0.47801768992325172,0.8095255266286715,1,0.4779843900743303,3.3299848921419795e-05
4470,22585,22586,0,0.13050557109658067,0,-0.20103556545776052,0.13061238910142278,0,-0.20092874745291842,0.00010681800484210746
4471,22589,22590,0,0.098087725713544405,0,-0.23345341084079679,0.098088541229649148,0,-0.23345259532469204,8.1551610474350777e-07
4472,22592,22593,0,0.18443672405476774,0,-0.14710441249957346,0.18467067644029925,0,-0.14687046011404195,0.0002339523855315051
4473,22616,22617,0,0.026003795182875846,0,-0.30553734137146538,0.02603478005193233,0,-0.30550635650240887,3.0984869056484288e-05
4474,22619,22620,0,0.13490728129338342,0,-0.19663385526095778,0.13489344104668263,0,-0.19664769550765857,1.3840246700785874e-05
4475,22626,22627,0,0.015492165180383389,0,-0.31604897137395782,0.015536139733747513,0,-0.31600499682059369,4.3974553364124064e-05
4476,22627,22628,1,0.20354426183806787,0,-0.12799687471627333,0.20353570802131857,0,-0.12800542853302263,8.5538167493015571e-06
4477,22632,22633,0,0.11370744702359724,0,-0.21783368953074395,0.11371708969765892,0,-0.21782404685668227,9.6426740616856188e-06
4478,22634,22635,0,0.086482559151638036,0,-0.24505857740270315,0.086318150255308063,0,-0.24522298629903314,0.00016440889632997335
4479,22636,22637,0,0.082520811463287616,0,-0.2490203250910536,0.082417494561941834,0,-0.24912364199239936,0.00010331690134578186
4480,22649,22650,0,0.044049318110911742,0,-0.28749181844342947,0.044043448808133052,0,-0.28749768774620815,5.8693027786896335e-06
4481,22656,22657,1,0.69240007795987124,1,0.36085894140553004,0.69243670769556387,1,0.36089557114122267,3.6629735692628174e-05
4482,22661,22662,0,0.30001813279147893,0,-0.031523003762862267,0.29998666187271456,0,-0.031554474681626643,3.1470918764375799e-05
4483,22682,22683,0,0.096108019655579024,0,-0.23543311689876217,0.09609392384536837,0,-0.23544721270897284,1.4095810210654203e-05
4484,22688,22689,1,0.7528221788778453,1,0.42128104232350411,0.75274860995978188,1,0.42120747340544068,7.3568918063426914e-05
4485,22689,22690,0,0.063235396578457503,0,-0.26830573997588369,0.063254866528310263,0,-0.26828627002603095,1.9469949852760071e-05
4486,22690,22691,0,0.72717154196017753,1,0.39563040540583633,0.72713083195159989,1,0.39558969539725869,4.0710008577637957e-05
4487,22697,22698,0,0.10223505746391223,0,-0.22930607909042897,0.10222866152286016,0,-0.22931247503148106,6.3959410520758597e-06
4488,22705,22706,0,0.21285889181544848,0,-0.11868224473889272,0.21278995682247473,0,-0.11875117973186647,6.8934992973751497e-05
4489,22710,22711,1,0.43362930903938562,1,0.10208817248504443,0.42907075586193688,1,0.097529619307595683,0.0045585531774487431
4490,22711,22712,1,0.040257125060669786,0,-0.29128401149367139,0.040267441177704165,0,-0.29127369537663705,1.0316117034378514e-05
4491,22712,22713,0,0.15253510192663561,0,-0.17900603462770559,0.15249509478310158,0,-0.17904604177123962,4.0007143534026568e-05
4492,22715,22716,0,0.22722199637610591,0,-0.10431914017823529,0.22721289472734141,0,-0.10432824182699979,9.1016487644979271e-06
4493,22729,22730,0,0.25473436473732836,0,-0.076806771817012842,0.25476305134392874,0,-0.076778085210412461,2.8686606600381026e-05
4494,22738,22739,0,0.064889404759837052,0,-0.26665173179450413,0.064691260447216861,0,-0.26684987610712435,0.00019814431262019094
4495,22747,22748,0,0.1581657374830836,0,-0.1733753990712576,0.15811419961847567,0,-0.17342693693586553,5.1537864607931194e-05
4496,22752,22753,0,0.075110144617229591,0,-0.25643099193711161,0.075118487464419487,0,-0.25642264908992174,8.3428471898960854e-06
4497,22753,22754,1,0.66493888757912911,1,0.33339775102478791,0.66492771362016101,1,0.33338657706581981,1.1173958968102582e-05
4498,22755,22756,1,0.093194857555085331,0,-0.23834627899925587,0.093191470911074034,0,-0.23834966564326715,3.3866440112967355e-06
4499,22757,22758,0,0.13352092343874128,0,-0.19802021311559992,0.13352682128044191,0,-0.19801431527389929,5.8978417006305683e-06
4500,22759,22760,1,0.84423649962196512,1,0.51269536306762387,0.84422699625187803,1,0.51268585969753677,9.5033700870938986e-06
4501,22763,22764,0,0.030525846122581444,0,-0.30101529043175973,0.030523018197464249,0,-0.30101811835687697,2.8279251171950404e-06
4502,22767,22768,0,0.15731021701614997,0,-0.17423091953819123,0.1573115995417898,0,-0.17422953701255139,1.3825256398314334e-06
4503,22768,22769,1,0.12711126164765149,0,-0.20442987490668971,0.1271125056695834,0,-0.20442863088475779,1.2440219319120871e-06
4504,22776,22777,1,0.043838196996791527,0,-0.28770293955754966,0.043822682108503389,0,-0.28771845444583782,1.5514888288138684e-05
4505,22778,22779,0,0.032427187679604633,0,-0.29911394887473658,0.032501222557441152,0,-0.29903991399690005,7.4034877836519353e-05
4506,22779,22780,0,0.068063680194769299,0,-0.26347745635957187,0.068076846292442511,0,-0.26346429026189866,1.3166097673211752e-05
4507,22780,22781,0,0.079611894926837623,0,-0.25192924162750358,0.079716409434529789,0,-0.25182472711981141,0.00010451450769216608
4508,22789,22790,1,0.15127649161492396,0,-0.18026464493941724,0.15120106107224299,0,-0.18034007548209821,7.5430542680970936e-05
4509,22790,22791,0,0.148561685497961,0,-0.18297945105638019,0.14609630849370689,0,-0.18544482806063431,0.0024653770042541157
4510,22792,22793,0,0.11220642225788353,0,-0.21933471429645768,0.11218312175863014,0,-0.21935801479571104,2.3300499253392504e-05
4511,22801,22802,0,0.094547444936036548,0,-0.23699369161830464,0.094612181586417959,0,-0.23692895496792324,6.4736650381411187e-05
4512,22803,22804,0,0.03430428971083422,0,-0.29723684684350699,0.034277087651992312,0,-0.29726404890234887,2.7202058841907517e-05
4513,22819,22820,0,0.034677481140318947,0,-0.29686365541402226,0.034727874986537975,0,-0.29681326156780324,5.0393846219028149e-05
4514,22820,22821,0,0.072181880886478991,0,-0.25935925566786222,0.072176606400351284,0,-0.25936453015398991,5.2744861277070898e-06
4515,22822,22823,0,0.017797634263581424,0,-0.31374350229075976,0.022563091865782026,0,-0.30897804468855916,0.0047654576022006026
4516,22826,22827,0,0.14343014708908505,0,-0.18811098946525615,0.14321804074158145,0,-0.18832309581275974,0.00021210634750359891
4517,22833,22834,0,0.043311342813682575,0,-0.2882297937406586,0.043299604834047128,0,-0.2882415317202941,1.1737979635446927e-05
4518,22841,22842,0,0.10530596418576038,0,-0.22623517236858082,0.10531220438858389,0,-0.22622893216575729,6.2402028235125639e-06
4519,22851,22852,1,0.61473498566978058,1,0.28319384911543938,0.61476968653918274,1,0.28322854998484154,3.4700869402159995e-05
4520,22862,22863,1,0.68121421996629372,1,0.34967308341195252,0.68118993398297634,1,0.34964879742863514,2.4285983317384741e-05
4521,22866,22867,0,0.25317282753171139,0,-0.078368309022629812,0.25273022517375071,0,-0.078810911380590487,0.00044260235796067526
4522,22873,22874,0,0.15348667281460171,0,-0.17805446373973949,0.15349958782756656,0,-0.17804154872677463,1.2915012964853645e-05
4523,22875,22876,0,0.047295269529219704,0,-0.2842458670251215,0.047204699735687576,0,-0.28433643681865362,9.0569793532127574e-05
4524,22880,22881,0,0.64977543982806474,1,0.31823430327372354,0.64984329979804523,1,0.31830216324370403,6.7859969980488266e-05
4525,22881,22882,1,0.093304241714686223,0,-0.23823689483965499,0.093157609245229867,0,-0.23838352730911133,0.00014663246945635644
4526,22882,22883,0,0.08763215122261242,0,-0.24390898533172878,0.087613711735533048,0,-0.24392742481880814,1.843948707937193e-05
4527,22888,22889,0,0.01768367622363419,0,-0.31385746033070699,0.017693634792181841,0,-0.31384750176215936,9.9585685476508146e-06
4528,22893,22894,1,0.050617192074376226,0,-0.28092394447996499,0.050618869355047807,0,-0.28092226719929336,1.6772806715817379e-06
4529,22894,22895,0,0.084509282761895316,0,-0.24703185379244588,0.084521438002329349,0,-0.24701969855201183,1.2155240434033598e-05
4530,22897,22898,1,0.74793738229136819,1,0.41639624573702699,0.7478665499737136,1,0.4163254134193724,7.0832317654589971e-05
4531,22900,22901,1,0.78561380485147925,1,0.45407266829713805,0.78556679314192912,1,0.45402565658758792,4.7011709550126568e-05
4532,22904,22905,0,0.23177925843367697,0,-0.099761878120664227,0.2316961834886436,0,-0.0998449530656976,8.3074945033373426e-05
4533,22913,22914,0,0.15467966474547068,0,-0.17686147180887052,0.15466672771650414,0,-0.17687440883783706,1.293702896654203e-05
4534,22914,22915,0,0.25666719739372751,0,-0.074873939160613689,0.25683434948818734,0,-0.074706787066153857,0.00016715209445983259
4535,22927,22928,0,0.16465039370172874,0,-0.16689074285261246,0.16465620325464878,0,-0.16688493329969242,5.8095529200385965e-06
4536,22930,22931,0,0.096558826988076704,0,-0.23498230956626448,0.096565986685496166,0,-0.23497514986884505,7.1596974194620966e-06
4537,22936,22937,0,0.31711729264936539,0,-0.014423843904975808,0.31712660240016977,0,-0.014414534154171432,9.3097508043760158e-06
4538,22937,22938,0,0.17648876799757526,0,-0.15505236855676593,0.17649598786584064,0,-0.15504514868850056,7.2198682653790147e-06
4539,22938,22939,0,0.084583808500068067,0,-0.24695732805427312,0.084608195781389353,0,-0.24693294077295186,2.4387281321286425e-05
4540,22939,22940,0,0.069532777528665324,0,-0.26200835902567587,0.069570390084850067,0,-0.26197074646949114,3.7612556184743462e-05
4541,22940,22941,0,0.11692102654489614,0,-0.21462011000944506,0.11667373396618916,0,-0.21486740258815204,0.00024729257870698129
4542,22944,22945,0,0.016210595284873269,0,-0.31533054126946791,0.016334563529832178,0,-0.315206573024509,0.0001239682449589094
4543,22979,22980,0,0.19089123496759486,0,-0.14064990158674634,0.19083282924126183,0,-0.14070830731307937,5.840572633303287e-05
4544,22988,22989,0,0.042938621801373505,0,-0.28860251475296772,0.042925430969548824,0,-0.28861570558479238,1.3190831824681781e-05
4545,22996,22997,0,0,0,-0.3315411365543412,8.5211362422945227e-08,0,-0.33154105134297879,8.5211362422945227e-08
4546,22997,22998,0,0,0,-0.3315411365543412,6.599066140753938e-08,0,-0.33154107056367982,6.599066140753938e-08
4547,22999,23000,0,0.057467580815030533,0,-0.27407355573931069,0.057382899761705894,0,-0.27415823679263529,8.4681053324639488e-05
4548,23005,23006,1,0.60894646339751168,1,0.27740532684317049,0.60891011652573179,1,0.27736897997139059,3.6346871779890932e-05
4549,23007,23008,0,0.059028327100175866,0,-0.27251280945416534,0.059040122515557465,0,-0.27250101403878374,1.1795415381599117e-05
4550,23009,23010,0,0.27847628906186483,0,-0.053064847492476364,0.27837686577193932,0,-0.053164270782401879,9.9423289925515412e-05
4551,23016,23017,0,0.15280570434825902,0,-0.17873543220608218,0.15278226814807688,0,-0.17875886840626432,2.3436200182136435e-05
4552,23022,23023,0,0.1952202673068317,0,-0.1363208692475095,0.19522881927742528,0,-0.13631231727691592,8.5519705935732659e-06
4553,23024,23025,0,0.070778324144371324,0,-0.2607628124099699,0.070802827966373494,0,-0.2607383085879677,2.4503822002169828e-05
4554,23029,23030,0,0.14925950434712604,0,-0.18228163220721516,0.14928765490918666,0,-0.18225348164515454,2.8150562060624829e-05
4555,23038,23039,0,0.10407557880941695,0,-0.22746555774492425,0.10408772960372353,0,-0.22745340695061766,1.2150794306581281e-05
4556,23039,23040,1,0.59995030695266682,1,0.26840917039832562,0.59982560237195204,1,0.26828446581761084,0.00012470458071478507
4557,23041,23042,0,0.3241053096197698,0,-0.007435826934571399,0.32202989616685723,0,-0.0095112403874839657,0.0020754134529125667
4558,23043,23044,1,0.18660711035807079,0,-0.14493402619627041,0.18661022802476832,0,-0.14493090852957288,3.1176666975274436e-06
4559,23044,23045,0,0.061090158383752688,0,-0.2704509781705885,0.061087856808496814,0,-0.27045327974584438,2.3015752558738778e-06
4560,23051,23052,0,0.29456982906902546,0,-0.036971307485315741,0.29454443606863767,0,-0.036996700485703526,2.539300038778558e-05
4561,23067,23068,0,0.029470416788091425,0,-0.30207071976624977,0.029474073667157166,0,-0.30206706288718405,3.6568790657415251e-06
4562,23069,23070,0,0.35536142225681266,1,0.023820285702471466,0.35536334849806206,1,0.023822211943720861,1.9262412493947778e-06
4563,23070,23071,1,0.12813901998288429,0,-0.2034021165714569,0.12814201512977841,0,-0.20339912142456279,2.9951468941136206e-06
4564,23078,23079,0,0.026712985532435871,0,-0.3048281510219053,0.026723420074739074,0,-0.3048177164796021,1.0434542303202482e-05
4565,23079,23080,0,0.049881507978143273,0,-0.28165962857619792,0.049968538864031777,0,-0.2815725976903094,8.7030885888503273e-05
4566,23092,23093,1,0.19969836980415348,0,-0.13184276675018772,0.19961527830174663,0,-0.13192585825259456,8.3091502406845708e-05
4567,23098,23099,0,0.023490616885062775,0,-0.30805051966927843,0.023539068416031997,0,-0.30800206813830922,4.8451530969221418e-05
4568,23104,23105,0,0.08288039224656274,0,-0.24866074430777846,0.082625588483815474,0,-0.24891554807052574,0.00025480376274726602
4569,23107,23108,0,0.035592331433708602,0,-0.2959488051206326,0.035648405823295967,0,-0.29589273073104522,5.6074389587365547e-05
4570,23108,23109,0,0.19939025974049523,0,-0.13215087681384596,0.19938617483167259,0,-0.13215496172266861,4.0849088226435626e-06
4571,23109,23110,0,0.648987163692199,1,0.3174460271378578,0.64904628962724298,1,0.31750515307290178,5.9125935043979894e-05
4572,23112,23113,0,0.20824507455596014,0,-0.12329606199838106,0.20824821571476437,0,-0.12329292083957683,3.141158804231825e-06
4573,23115,23116,0,0.089187390558665661,0,-0.24235374599567555,0.089187957322136496,0,-0.2423531792322047,5.667634708356184e-07
4574,23122,23123,0,0.0086629847602319246,0,-0.32287815179410928,0.0086706886754490259,0,-0.32287044787889219,7.703915217101287e-06
4575,23125,23126,1,0.09815222695674454,0,-0.23338890959759667,0.098153611126627363,0,-0.23338752542771385,1.3841698828231941e-06
4576,23127,23128,0,0.042927356802105465,0,-0.28861377975223573,0.042997175735122947,0,-0.28854396081921824,6.9818933017481988e-05
4577,23133,23134,1,0.066037452423796023,0,-0.26550368413054515,0.066059325874812377,0,-0.26548181067952881,2.187345101635485e-05
4578,23136,23137,0,0.047586454268468782,0,-0.2839546822858724,0.047598779529523794,0,-0.2839423570248174,1.2325261055011472e-05
4579,23145,23146,0,0.080498143191150742,0,-0.25104299336319047,0.080515572379798589,0,-0.25102556417454258,1.7429188647846705e-05
4580,23159,23160,0,0.1097871064435296,0,-0.2217540301108116,0.10969945662808168,0,-0.22184167992625953,8.7649815447912727e-05
4581,23163,23164,0,0.13614443496769482,0,-0.19539670158664638,0.136152671329617,0,-0.19538846522472419,8.2363619221814677e-06
4582,23164,23165,1,0.20922040626102884,0,-0.12232073029331236,0.20921475840974782,0,-0.12232637814459338,5.6478512810154147e-06
4583,23169,23170,0,0.68381768128304099,1,0.35227654472869979,0.68381725682808636,1,0.35227612027374516,4.2445495462839489e-07
4584,23172,23173,0,0.14749573248959491,0,-0.18404540406474629,0.14750019611148757,0,-0.18404094044285363,4.4636218926585869e-06
4585,23183,23184,0,0.065699238324496367,0,-0.26584189822984483,0.065640917586070144,0,-0.26590021896827104,5.832073842622354e-05
4586,23186,23187,1,0.12631922669602105,0,-0.20522190985832015,0.12634754125949704,0,-0.20519359529484416,2.8314563475989596e-05
4587,23201,23202,0,0.061373249373753123,0,-0.2701678871805881,0.061372207590291626,0,-0.27016892896404959,1.0417834614973032e-06
4588,23205,23206,1,0.5530114015990143,1,0.2214702650446731,0.55301603751091755,1,0.22147490095657635,4.6359119032501894e-06
4589,23213,23214,1,0.12102252699774017,0,-0.21051860955660101,0.12101945714869081,0,-0.21052167940565039,3.0698490493669128e-06
4590,23232,23233,1,0.22030266851635269,0,-0.11123846803798851,0.22797281798947316,0,-0.10356831856486803,0.0076701494731204745
4591,23236,23237,0,0.40755806558294494,1,0.076016929028603741,0.40732520801049638,1,0.075784071456155178,0.00023285757244856375
4592,23238,23239,0,0.13400141302624968,0,-0.19753972352809152,0.13404797381351119,0,-0.19749316274083001,4.6560787261507031e-05
4593,23240,23241,0,0.10944206839479442,0,-0.22209906815954678,0.10953163748378315,0,-0.22200949907055806,8.9569088988730727e-05
4594,23243,23244,0,0.11767296712553535,0,-0.21386816942880585,0.11749477469548636,0,-0.21404636185885484,0.0001781924300489901
4595,23244,23245,0,0.1316618433411168,0,-0.1998792932132244,0.13165374378750547,0,-0.19988739276683573,8.0995536113348532e-06
4596,23250,23251,0,0.10035186165516677,0,-0.23118927489917443,0.10045847485059707,0,-0.23108266170374414,0.00010661319543030234
4597,23251,23252,0,0.074004011748912718,0,-0.25753712480542845,0.074147116801230262,0,-0.25739401975311094,0.00014310505231754367
4598,23254,23255,0,0.1314007379710137,0,-0.20014039858332749,0.13141362964026337,0,-0.20012750691407782,1.2891669249670556e-05
4599,23259,23260,0,0.15445069730201197,0,-0.17709043925232923,0.15444115133545933,0,-0.17709998521888187,9.5459665526431703e-06
4600,23270,23271,0,0.10610788690661452,0,-0.22543324964772668,0.10622830824262071,0,-0.2253128283117205,0.00012042133600619065
4601,23272,23273,0,0.19468215241461448,0,-0.13685898413972672,0.19471044104491395,0,-0.13683069550942725,2.828863029946671e-05
4602,23273,23274,0,0.06482018973170027,0,-0.26672094682264091,0.064838402942961434,0,-0.26670273361137975,1.8213211261164375e-05
4603,23276,23277,0,0.0078229949627146821,0,-0.32371814159162654,0.0078409961796406212,0,-0.32370014037470057,1.8001216925939145e-05
4604,23278,23279,0,0.092638485996470357,0,-0.23890265055787085,0.092624871756081431,0,-0.23891626479825978,1.3614240388926113e-05
4605,23284,23285,0,0.075960798897123288,0,-0.25558033765721788,0.075965396888380859,0,-0.25557573966596037,4.5979912575710991e-06
4606,23286,23287,0,0.19593563185836646,0,-0.13560550469597474,0.19592441360788046,0,-0.13561672294646074,1.1218250486000336e-05
4607,23289,23290,0,0.080053345348860605,0,-0.25148779120548059,0.080051608767088861,0,-0.25148952778725231,1.7365817717440724e-06
4608,23300,23301,0,0.057432697063695581,0,-0.27410843949064562,0.05743673663689744,0,-0.27410439991744373,4.0395732018583264e-06
4609,23301,23302,0,0.72973743930878077,1,0.39819630275443957,0.72972044864859509,1,0.39817931209425389,1.6990660185678408e-05
4610,23303,23304,0,0.25538891360347443,0,-0.076152222950866766,0.25469982878916153,0,-0.076841307765179667,0.00068908481431290136
4611,23304,23305,0,0.17049033668260694,0,-0.16105079987173426,0.17046946020593906,0,-0.16107167634840214,2.0876476667874844e-05
4612,23307,23308,1,0.049577938166302134,0,-0.28196319838803907,0.049586753057795099,0,-0.28195438349654611,8.8148914929656041e-06
4613,23308,23309,0,0.14973558301796344,0,-0.18180555353637776,0.14975310253792035,0,-0.18178803401642085,1.7519519956904483e-05
4614,23318,23319,1,0.099374519988014678,0,-0.23216661656632653,0.099172167144031084,0,-0.2323689694103101,0.00020235284398359421
4615,23322,23323,1,0.22968231095370659,0,-0.10185882560063461,0.22971036563842392,0,-0.10183077091591727,2.8054684717337963e-05
4616,23324,23325,0,0.16251219061337527,0,-0.16902894594096593,0.16250382823471493,0,-0.16903730831962627,8.3623786603370664e-06
4617,23327,23328,0,0.030140960119171185,0,-0.30140017643517003,0.03014259161315333,0,-0.3013985449411879,1.6314939821453212e-06
